,Unnamed: 0,Title,Year,Rating,Link,Budget,Gross,Net,Date,Month
781,858,  The Silence (II),2019,5.3,/title/tt7315484/,,2325977.0,,2019-04-10,4.0
782,859,  The Furies,2019,5.4,/title/tt8228172/,11900000.0,,,2019-11-07,11.0
783,860,  The Room,2019,6.0,/title/tt8485364/,4160000.0,44291.0,-4115709.0,2019-11-06,11.0
784,863,  Bliss (I),2019,5.9,/title/tt9026524/,,,,2019-09-27,9.0
785,864,  The Intruder (I),2019,5.6,/title/tt6722030/,8000000.0,36599361.0,28599361.0,2019-05-03,5.0
786,865,  Brightburn,2019,6.1,/title/tt7752126/,6000000.0,33224654.0,27224654.0,2019-05-24,5.0
787,866,  The Dead Don't Die,2019,5.4,/title/tt8695030/,,15325468.0,,2019-06-14,6.0
788,869,  Little Joe,2019,5.8,/title/tt9204204/,,208821.0,,2019-12-06,12.0
789,871,  The Lighthouse (I),2019,7.4,/title/tt7984734/,11000000.0,18150235.0,7150235.0,2019-11-01,11.0
790,872,  Assimilate (I),2019,5.3,/title/tt5238904/,,,,2019-05-24,5.0
791,873,  Ma (I),2019,5.6,/title/tt7958736/,5000000.0,61220856.0,56220856.0,2019-05-31,5.0
792,875,  Annabelle Comes Home,2019,5.9,/title/tt8350360/,30000000.0,231252591.0,201252591.0,2019-06-26,6.0
793,876,  Child's Play,2019,5.7,/title/tt8663516/,10000000.0,44907074.0,34907074.0,2019-06-21,6.0
794,877,  Midsommar,2019,7.1,/title/tt8772262/,9000000.0,47968908.0,38968908.0,2019-07-03,7.0
795,878,  Crawl (I),2019,6.1,/title/tt8364368/,13500000.0,91542097.0,78042097.0,2019-07-12,7.0
796,882,  The Blue Elephant 2,2019,8.1,/title/tt10515086/,,713957.0,,2019-07-25,7.0
797,883,  Scary Stories to Tell in the Dark,2019,6.2,/title/tt3387520/,25000000.0,104545505.0,79545505.0,2019-08-09,8.0
798,884,  Haunt (I),2019,6.3,/title/tt6535880/,5000000.0,2243353.0,-2756647.0,2019-09-13,9.0
799,885,  Itsy Bitsy (II),2019,4.8,/title/tt6895284/,,,,2019-12-30,12.0
800,886,  47 Meters Down: Uncaged,2019,5.0,/title/tt7329656/,12000000.0,47582563.0,35582563.0,2019-08-16,8.0
801,887,  Rabid,2019,5.2,/title/tt5628902/,5000000.0,,,2019-12-13,12.0
802,888,  It Chapter Two,2019,6.5,/title/tt7349950/,79000000.0,473122525.0,394122525.0,2019-09-06,9.0
803,889,  Tabernacle 101,2019,5.5,/title/tt5265980/,2040000.0,,,2019-08-30,8.0
804,898,  3 from Hell,2019,5.4,/title/tt8134742/,3000000.0,2295825.0,-704175.0,2019-09-16,9.0
805,900,  In the Tall Grass,2019,5.4,/title/tt4687108/,,,,2019-10-04,10.0
806,904,  Doom: Annihilation,2019,3.7,/title/tt8328716/,,,,2019-10-01,10.0
807,905,  Trick (II),2019,4.9,/title/tt9177040/,,48953.0,,2019-10-18,10.0
808,906,  Zombieland: Double Tap,2019,6.7,/title/tt1560220/,42000000.0,122810399.0,80810399.0,2019-10-18,10.0
809,907,  The Addams Family,2019,5.8,/title/tt1620981/,24000000.0,204394183.0,180394183.0,2019-10-11,10.0
810,908,  Mermaid Down,2019,5.2,/title/tt3584496/,85000.0,116466.0,31466.0,2019-10-15,10.0
811,910,  Eli (I),2019,5.8,/title/tt5294518/,14113729.0,,,2019-10-18,10.0
812,911,  Countdown (III),2019,5.4,/title/tt10039344/,6500000.0,48021766.0,41521766.0,2019-10-25,10.0
813,912,  Rattlesnake,2019,4.6,/title/tt9257484/,,,,2019-10-25,10.0
814,915,  Doctor Sleep,2019,7.3,/title/tt5606664/,45000000.0,72381712.0,27381712.0,2019-11-08,11.0
815,916,  Black Christmas,2019,3.5,/title/tt10481868/,5000000.0,18529730.0,13529730.0,2019-12-13,12.0
